libro,id,título,campo,antes,después,motivo
innario,inno-444,"Mio Signor, amar te solo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-445,"Alla tua mensa, o Cristo",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-445,"Alla tua mensa, o Cristo",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-445,"Alla tua mensa, o Cristo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-446,Incontro al mio Signore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-446,Incontro al mio Signore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-446,Incontro al mio Signore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-447,In quel mattino,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-447,In quel mattino,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-447,In quel mattino,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-448,Spezziamo il pane,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-448,Spezziamo il pane,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-448,Spezziamo il pane,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-449,"Gesù, il cibo vero",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-449,"Gesù, il cibo vero",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-449,"Gesù, il cibo vero",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-450,Come la cerva,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-450,Come la cerva,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-450,Come la cerva,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-451,"O Gesù, la mia luce sei sol tu",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-451,"O Gesù, la mia luce sei sol tu",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-451,"O Gesù, la mia luce sei sol tu",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-452,Più in alto ancor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-452,Più in alto ancor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-452,Più in alto ancor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-453,Nell'abisso dell'error,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-453,Nell'abisso dell'error,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-453,Nell'abisso dell'error,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-454,Pellegrino in duol,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-454,Pellegrino in duol,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-454,Pellegrino in duol,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-455,Quando l'Eterno,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-455,Quando l'Eterno,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-455,Quando l'Eterno,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-456,Al suonare della tromba,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-456,Al suonare della tromba,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-456,Al suonare della tromba,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-457,Il Signor ti chiama,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-457,Il Signor ti chiama,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-457,Il Signor ti chiama,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-458,Vestiti di vesti bianche,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-458,Vestiti di vesti bianche,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-458,Vestiti di vesti bianche,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-459,"Seguiam, oh seguiam",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-459,"Seguiam, oh seguiam",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-459,"Seguiam, oh seguiam",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-460,Sii fedele fino alla morte,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-460,Sii fedele fino alla morte,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-460,Sii fedele fino alla morte,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-461,Ecco l'Agnello di Dio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-461,Ecco l'Agnello di Dio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-461,Ecco l'Agnello di Dio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-462,Ho visto che nel mondo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-462,Ho visto che nel mondo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-462,Ho visto che nel mondo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-463,"Tace il vento, calma è l'onda",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-463,"Tace il vento, calma è l'onda",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-463,"Tace il vento, calma è l'onda",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-464,Divin Signor Gesù,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-464,Divin Signor Gesù,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-464,Divin Signor Gesù,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-465,V'è un Edenne,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-465,V'è un Edenne,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-465,V'è un Edenne,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-466,Erano novantanove,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-466,Erano novantanove,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-466,Erano novantanove,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-467,Pellegrin sull'aspro sentier,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-467,Pellegrin sull'aspro sentier,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-467,Pellegrin sull'aspro sentier,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-468,Io canterò l'immenso amor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-468,Io canterò l'immenso amor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-468,Io canterò l'immenso amor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-469,"Padre, nostro Padre",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-469,"Padre, nostro Padre",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-469,"Padre, nostro Padre",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-470,A te,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-470,A te,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-470,A te,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-471,Mille ragioni per credere,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-471,Mille ragioni per credere,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-471,Mille ragioni per credere,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-472,All the time in the world,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-472,All the time in the world,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-472,All the time in the world,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-473,Acqua siamo noi,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-473,Acqua siamo noi,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-473,Acqua siamo noi,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-474,"Anima mia, gioisci nel Signore",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-474,"Anima mia, gioisci nel Signore",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-474,"Anima mia, gioisci nel Signore",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-475,And you shall seek me,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-475,And you shall seek me,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-475,And you shall seek me,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-476,Apri i miei occhi,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-476,Apri i miei occhi,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-476,Apri i miei occhi,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-477,Vorrei dirti,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-477,Vorrei dirti,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-477,Vorrei dirti,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-478,Benvenuto fra noi,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-478,Benvenuto fra noi,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-478,Benvenuto fra noi,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-479,Cambia il cuore mio,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-479,Cambia il cuore mio,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-479,Cambia il cuore mio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-480,Canta alleluia al Signor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-480,Canta alleluia al Signor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-480,Canta alleluia al Signor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-481,Canto di vittoria,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-481,Canto di vittoria,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-481,Canto di vittoria,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-482,Come David,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-482,Come David,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-482,Come David,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-483,Con quanta gioia,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-483,Con quanta gioia,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-483,Con quanta gioia,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-484,"Che dolce amico, Gesù",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-484,"Che dolce amico, Gesù",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-484,"Che dolce amico, Gesù",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-485,Canta al Signore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-485,Canta al Signore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-485,Canta al Signore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-486,Apri il tuo cuore,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-486,Apri il tuo cuore,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-486,Apri il tuo cuore,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-487,Cos'è uomo Signore?,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-487,Cos'è uomo Signore?,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-487,Cos'è uomo Signore?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-488,Dalla nascita del sol,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-488,Dalla nascita del sol,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-488,Dalla nascita del sol,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-489,Da gente a gente,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-489,Da gente a gente,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-489,Da gente a gente,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-490,Dio è buono,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-490,Dio è buono,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-490,Dio è buono,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-491,Fammi tuo servo,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-491,Fammi tuo servo,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-491,Fammi tuo servo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-492,El Shaddai,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-492,El Shaddai,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-492,El Shaddai,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-493,Fear not,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-493,Fear not,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-493,Fear not,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-494,From heaven you came,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-494,From heaven you came,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-494,From heaven you came,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-495,Figli del gran Re,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-495,Figli del gran Re,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-495,Figli del gran Re,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-496,Forza giovani,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-496,Forza giovani,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-496,Forza giovani,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-497,Gloria al Re,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-497,Gloria al Re,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-497,Gloria al Re,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-498,"Gesù, per le strade",tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-498,"Gesù, per le strade",tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-498,"Gesù, per le strade",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-499,Grande è il Signor,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-499,Grande è il Signor,tempo_bpm,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-499,Grande è il Signor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
innario,inno-500,Il cielo canta,tonalidad,,Desconocido,Dato vacío → Desconocido (se traduce)
